"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"2012"	"2012"	"Alcohol-induced causes"	"A"	289	12875255	2.2
	"Illinois"	"17"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	1650	12875255	12.8
	"Illinois"	"17"	"2013"	"2013"	"Drug-induced causes"	"D"	1607	12882135	12.5
	"Illinois"	"17"	"2013"	"2013"	"Alcohol-induced causes"	"A"	293	12882135	2.3
	"Illinois"	"17"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	1596	12882135	12.4
	"Illinois"	"17"	"2014"	"2014"	"Drug-induced causes"	"D"	1736	12880580	13.5
	"Illinois"	"17"	"2014"	"2014"	"Alcohol-induced causes"	"A"	320	12880580	2.5
	"Illinois"	"17"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	1729	12880580	13.4
	"Illinois"	"17"	"2015"	"2015"	"Drug-induced causes"	"D"	1872	12859995	14.6
	"Illinois"	"17"	"2015"	"2015"	"Alcohol-induced causes"	"A"	340	12859995	2.6
	"Illinois"	"17"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1861	12859995	14.5
	"Illinois"	"17"	"2016"	"2016"	"Drug-induced causes"	"D"	2455	12801539	19.2
	"Illinois"	"17"	"2016"	"2016"	"Alcohol-induced causes"	"A"	450	12801539	3.5
	"Illinois"	"17"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	2447	12801539	19.1
	"Illinois"	"17"	"2017"	"2017"	"Drug-induced causes"	"D"	2812	12802023	22.0
	"Illinois"	"17"	"2017"	"2017"	"Alcohol-induced causes"	"A"	554	12802023	4.3
	"Illinois"	"17"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	2806	12802023	21.9
	"Illinois"	"17"	"2018"	"2018"	"Drug-induced causes"	"D"	2770	12741080	21.7
	"Illinois"	"17"	"2018"	"2018"	"Alcohol-induced causes"	"A"	548	12741080	4.3
	"Illinois"	"17"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	2758	12741080	21.6
	"Illinois"	"17"	"2019"	"2019"	"Drug-induced causes"	"D"	2846	12671821	22.5
	"Illinois"	"17"	"2019"	"2019"	"Alcohol-induced causes"	"A"	612	12671821	4.8
	"Illinois"	"17"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	2836	12671821	22.4
	"Indiana"	"18"	"1999"	"1999"	"Drug-induced causes"	"D"	251	6044969	4.2
	"Indiana"	"18"	"1999"	"1999"	"Alcohol-induced causes"	"A"	11	6044969	Unreliable
	"Indiana"	"18"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	239	6044969	4.0
	"Indiana"	"18"	"2000"	"2000"	"Drug-induced causes"	"D"	289	6080485	4.8
	"Indiana"	"18"	"2000"	"2000"	"Alcohol-induced causes"	"A"	30	6080485	0.5
	"Indiana"	"18"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	262	6080485	4.3
	"Indiana"	"18"	"2001"	"2001"	"Drug-induced causes"	"D"	348	6127760	5.7
	"Indiana"	"18"	"2001"	"2001"	"Alcohol-induced causes"	"A"	38	6127760	0.6
	"Indiana"	"18"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	322	6127760	5.3
	"Indiana"	"18"	"2002"	"2002"	"Drug-induced causes"	"D"	345	6155967	5.6
	"Indiana"	"18"	"2002"	"2002"	"Alcohol-induced causes"	"A"	35	6155967	0.6
	"Indiana"	"18"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	334	6155967	5.4
	"Indiana"	"18"	"2003"	"2003"	"Drug-induced causes"	"D"	498	6196638	8.0
	"Indiana"	"18"	"2003"	"2003"	"Alcohol-induced causes"	"A"	50	6196638	0.8
	"Indiana"	"18"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	481	6196638	7.8
	"Indiana"	"18"	"2004"	"2004"	"Drug-induced causes"	"D"	606	6233007	9.7
	"Indiana"	"18"	"2004"	"2004"	"Alcohol-induced causes"	"A"	48	6233007	0.8
	"Indiana"	"18"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	597	6233007	9.6
	"Indiana"	"18"	"2005"	"2005"	"Drug-induced causes"	"D"	665	6278616	10.6
	"Indiana"	"18"	"2005"	"2005"	"Alcohol-induced causes"	"A"	39	6278616	0.6
	"Indiana"	"18"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	658	6278616	10.5
	"Indiana"	"18"	"2006"	"2006"	"Drug-induced causes"	"D"	773	6332669	12.2
	"Indiana"	"18"	"2006"	"2006"	"Alcohol-induced causes"	"A"	49	6332669	0.8
	"Indiana"	"18"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	770	6332669	12.2
	"Indiana"	"18"	"2007"	"2007"	"Drug-induced causes"	"D"	827	6379599	13.0
	"Indiana"	"18"	"2007"	"2007"	"Alcohol-induced causes"	"A"	53	6379599	0.8
	"Indiana"	"18"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	820	6379599	12.9
	"Indiana"	"18"	"2008"	"2008"	"Drug-induced causes"	"D"	869	6424806	13.5
	"Indiana"	"18"	"2008"	"2008"	"Alcohol-induced causes"	"A"	79	6424806	1.2
	"Indiana"	"18"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	858	6424806	13.4
	"Indiana"	"18"	"2009"	"2009"	"Drug-induced causes"	"D"	929	6459325	14.4
	"Indiana"	"18"	"2009"	"2009"	"Alcohol-induced causes"	"A"	78	6459325	1.2
	"Indiana"	"18"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	927	6459325	14.4
	"Indiana"	"18"	"2010"	"2010"	"Drug-induced causes"	"D"	964	6483802	14.9
	"Indiana"	"18"	"2010"	"2010"	"Alcohol-induced causes"	"A"	53	6483802	0.8
	"Indiana"	"18"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	959	6483802	14.8
	"Indiana"	"18"	"2011"	"2011"	"Drug-induced causes"	"D"	1006	6516922	15.4
	"Indiana"	"18"	"2011"	"2011"	"Alcohol-induced causes"	"A"	84	6516922	1.3
	"Indiana"	"18"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	999	6516922	15.3
	"Indiana"	"18"	"2012"	"2012"	"Drug-induced causes"	"D"	1056	6537334	16.2
	"Indiana"	"18"	"2012"	"2012"	"Alcohol-induced causes"	"A"	88	6537334	1.3
	"Indiana"	"18"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	1047	6537334	16.0
	"Indiana"	"18"	"2013"	"2013"	"Drug-induced causes"	"D"	1122	6570902	17.1
	"Indiana"	"18"	"2013"	"2013"	"Alcohol-induced causes"	"A"	103	6570902	1.6
	"Indiana"	"18"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	1118	6570902	17.0
	"Indiana"	"18"	"2014"	"2014"	"Drug-induced causes"	"D"	1233	6596855	18.7
	"Indiana"	"18"	"2014"	"2014"	"Alcohol-induced causes"	"A"	108	6596855	1.6
	"Indiana"	"18"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	1214	6596855	18.4
	"Indiana"	"18"	"2015"	"2015"	"Drug-induced causes"	"D"	1310	6619680	19.8
	"Indiana"	"18"	"2015"	"2015"	"Alcohol-induced causes"	"A"	101	6619680	1.5
	"Indiana"	"18"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1284	6619680	19.4
	"Indiana"	"18"	"2016"	"2016"	"Drug-induced causes"	"D"	1574	6633053	23.7
	"Indiana"	"18"	"2016"	"2016"	"Alcohol-induced causes"	"A"	142	6633053	2.1
	"Indiana"	"18"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	1569	6633053	23.7
	"Indiana"	"18"	"2017"	"2017"	"Drug-induced causes"	"D"	1925	6666818	28.9
	"Indiana"	"18"	"2017"	"2017"	"Alcohol-induced causes"	"A"	214	6666818	3.2
	"Indiana"	"18"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	1909	6666818	28.6
	"Indiana"	"18"	"2018"	"2018"	"Drug-induced causes"	"D"	1684	6691878	25.2
	"Indiana"	"18"	"2018"	"2018"	"Alcohol-induced causes"	"A"	189	6691878	2.8
	"Indiana"	"18"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	1674	6691878	25.0
	"Indiana"	"18"	"2019"	"2019"	"Drug-induced causes"	"D"	1756	6732219	26.1
	"Indiana"	"18"	"2019"	"2019"	"Alcohol-induced causes"	"A"	228	6732219	3.4
	"Indiana"	"18"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	1745	6732219	25.9
	"Iowa"	"19"	"1999"	"1999"	"Drug-induced causes"	"D"	59	2917634	2.0
	"Iowa"	"19"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	58	2917634	2.0
	"Iowa"	"19"	"2000"	"2000"	"Drug-induced causes"	"D"	79	2926324	2.7
	"Iowa"	"19"	"2000"	"2000"	"Alcohol-induced causes"	"A"	10	2926324	Unreliable
	"Iowa"	"19"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	79	2926324	2.7
	"Iowa"	"19"	"2001"	"2001"	"Drug-induced causes"	"D"	90	2931997	3.1
	"Iowa"	"19"	"2001"	"2001"	"Alcohol-induced causes"	"A"	15	2931997	Unreliable
	"Iowa"	"19"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	90	2931997	3.1
	"Iowa"	"19"	"2002"	"2002"	"Drug-induced causes"	"D"	101	2934234	3.4
	"Iowa"	"19"	"2002"	"2002"	"Alcohol-induced causes"	"A"	23	2934234	0.8
	"Iowa"	"19"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	99	2934234	3.4
	"Iowa"	"19"	"2003"	"2003"	"Drug-induced causes"	"D"	110	2941999	3.7
	"Iowa"	"19"	"2003"	"2003"	"Alcohol-induced causes"	"A"	19	2941999	Unreliable
	"Iowa"	"19"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	109	2941999	3.7
	"Iowa"	"19"	"2004"	"2004"	"Drug-induced causes"	"D"	132	2953635	4.5
	"Iowa"	"19"	"2004"	"2004"	"Alcohol-induced causes"	"A"	24	2953635	0.8
	"Iowa"	"19"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	132	2953635	4.5
	"Iowa"	"19"	"2005"	"2005"	"Drug-induced causes"	"D"	154	2964454	5.2
	"Iowa"	"19"	"2005"	"2005"	"Alcohol-induced causes"	"A"	29	2964454	1.0
	"Iowa"	"19"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	154	2964454	5.2
	"Iowa"	"19"	"2006"	"2006"	"Drug-induced causes"	"D"	199	2982644	6.7
	"Iowa"	"19"	"2006"	"2006"	"Alcohol-induced causes"	"A"	25	2982644	0.8
	"Iowa"	"19"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	199	2982644	6.7
	"Iowa"	"19"	"2007"	"2007"	"Drug-induced causes"	"D"	211	2999212	7.0
	"Iowa"	"19"	"2007"	"2007"	"Alcohol-induced causes"	"A"	41	2999212	1.4
	"Iowa"	"19"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	210	2999212	7.0
	"Iowa"	"19"	"2008"	"2008"	"Drug-induced causes"	"D"	214	3016734	7.1
	"Iowa"	"19"	"2008"	"2008"	"Alcohol-induced causes"	"A"	45	3016734	1.5
	"Iowa"	"19"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	214	3016734	7.1
	"Iowa"	"19"	"2009"	"2009"	"Drug-induced causes"	"D"	213	3032870	7.0
	"Iowa"	"19"	"2009"	"2009"	"Alcohol-induced causes"	"A"	42	3032870	1.4
	"Iowa"	"19"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	212	3032870	7.0
	"Iowa"	"19"	"2010"	"2010"	"Drug-induced causes"	"D"	258	3046355	8.5
	"Iowa"	"19"	"2010"	"2010"	"Alcohol-induced causes"	"A"	51	3046355	1.7
	"Iowa"	"19"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	257	3046355	8.4
	"Iowa"	"19"	"2011"	"2011"	"Drug-induced causes"	"D"	265	3062309	8.7
	"Iowa"	"19"	"2011"	"2011"	"Alcohol-induced causes"	"A"	36	3062309	1.2
	"Iowa"	"19"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	265	3062309	8.7
	"Iowa"	"19"	"2012"	"2012"	"Drug-induced causes"	"D"	268	3074186	8.7
	"Iowa"	"19"	"2012"	"2012"	"Alcohol-induced causes"	"A"	52	3074186	1.7
	"Iowa"	"19"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	267	3074186	8.7
	"Iowa"	"19"	"2013"	"2013"	"Drug-induced causes"	"D"	287	3090416	9.3
	"Iowa"	"19"	"2013"	"2013"	"Alcohol-induced causes"	"A"	57	3090416	1.8
	"Iowa"	"19"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	287	3090416	9.3
	"Iowa"	"19"	"2014"	"2014"	"Drug-induced causes"	"D"	273	3107126	8.8
	"Iowa"	"19"	"2014"	"2014"	"Alcohol-induced causes"	"A"	43	3107126	1.4
	"Iowa"	"19"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	273	3107126	8.8
	"Iowa"	"19"	"2015"	"2015"	"Drug-induced causes"	"D"	332	3123899	10.6
	"Iowa"	"19"	"2015"	"2015"	"Alcohol-induced causes"	"A"	58	3123899	1.9
	"Iowa"	"19"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	330	3123899	10.6
	"Iowa"	"19"	"2016"	"2016"	"Drug-induced causes"	"D"	338	3134693	10.8
	"Iowa"	"19"	"2016"	"2016"	"Alcohol-induced causes"	"A"	58	3134693	1.9
	"Iowa"	"19"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	336	3134693	10.7
	"Iowa"	"19"	"2017"	"2017"	"Drug-induced causes"	"D"	357	3145711	11.3
	"Iowa"	"19"	"2017"	"2017"	"Alcohol-induced causes"	"A"	53	3145711	1.7
	"Iowa"	"19"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	357	3145711	11.3
	"Iowa"	"19"	"2018"	"2018"	"Drug-induced causes"	"D"	304	3156145	9.6
	"Iowa"	"19"	"2018"	"2018"	"Alcohol-induced causes"	"A"	39	3156145	1.2
	"Iowa"	"19"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	303	3156145	9.6
	"Iowa"	"19"	"2019"	"2019"	"Drug-induced causes"	"D"	374	3155070	11.9
	"Iowa"	"19"	"2019"	"2019"	"Alcohol-induced causes"	"A"	52	3155070	1.6
	"Iowa"	"19"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	368	3155070	11.7
	"Kansas"	"20"	"1999"	"1999"	"Drug-induced causes"	"D"	99	2678338	3.7
	"Kansas"	"20"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	99	2678338	3.7
	"Kansas"	"20"	"2000"	"2000"	"Drug-induced causes"	"D"	112	2688418	4.2
	"Kansas"	"20"	"2000"	"2000"	"Alcohol-induced causes"	"A"	13	2688418	Unreliable
	"Kansas"	"20"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	112	2688418	4.2
	"Kansas"	"20"	"2001"	"2001"	"Drug-induced causes"	"D"	148	2702162	5.5
	"Kansas"	"20"	"2001"	"2001"	"Alcohol-induced causes"	"A"	17	2702162	Unreliable
	"Kansas"	"20"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	146	2702162	5.4
	"Kansas"	"20"	"2002"	"2002"	"Drug-induced causes"	"D"	189	2713535	7.0
	"Kansas"	"20"	"2002"	"2002"	"Alcohol-induced causes"	"A"	27	2713535	1.0
	"Kansas"	"20"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	188	2713535	6.9
	"Kansas"	"20"	"2003"	"2003"	"Drug-induced causes"	"D"	197	2723004	7.2
	"Kansas"	"20"	"2003"	"2003"	"Alcohol-induced causes"	"A"	28	2723004	1.0
	"Kansas"	"20"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	195	2723004	7.2
	"Kansas"	"20"	"2004"	"2004"	"Drug-induced causes"	"D"	238	2734373	8.7
	"Kansas"	"20"	"2004"	"2004"	"Alcohol-induced causes"	"A"	29	2734373	1.1
	"Kansas"	"20"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	238	2734373	8.7
	"Kansas"	"20"	"2005"	"2005"	"Drug-induced causes"	"D"	283	2745299	10.3
	"Kansas"	"20"	"2005"	"2005"	"Alcohol-induced causes"	"A"	41	2745299	1.5
	"Kansas"	"20"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	278	2745299	10.1
	"Kansas"	"20"	"2006"	"2006"	"Drug-induced causes"	"D"	292	2762931	10.6
	"Kansas"	"20"	"2006"	"2006"	"Alcohol-induced causes"	"A"	27	2762931	1.0
	"Kansas"	"20"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	288	2762931	10.4
	"Kansas"	"20"	"2007"	"2007"	"Drug-induced causes"	"D"	294	2783785	10.6
	"Kansas"	"20"	"2007"	"2007"	"Alcohol-induced causes"	"A"	39	2783785	1.4
	"Kansas"	"20"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	289	2783785	10.4
	"Kansas"	"20"	"2008"	"2008"	"Drug-induced causes"	"D"	241	2808076	8.6
	"Kansas"	"20"	"2008"	"2008"	"Alcohol-induced causes"	"A"	25	2808076	0.9
	"Kansas"	"20"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	229	2808076	8.2
	"Kansas"	"20"	"2009"	"2009"	"Drug-induced causes"	"D"	318	2832704	11.2
	"Kansas"	"20"	"2009"	"2009"	"Alcohol-induced causes"	"A"	38	2832704	1.3
	"Kansas"	"20"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	315	2832704	11.1
	"Kansas"	"20"	"2010"	"2010"	"Drug-induced causes"	"D"	288	2853118	10.1
	"Kansas"	"20"	"2010"	"2010"	"Alcohol-induced causes"	"A"	35	2853118	1.2
	"Kansas"	"20"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	281	2853118	9.8
	"Kansas"	"20"	"2011"	"2011"	"Drug-induced causes"	"D"	317	2871238	11.0
	"Kansas"	"20"	"2011"	"2011"	"Alcohol-induced causes"	"A"	24	2871238	0.8
	"Kansas"	"20"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	300	2871238	10.4
	"Kansas"	"20"	"2012"	"2012"	"Drug-induced causes"	"D"	341	2885905	11.8
	"Kansas"	"20"	"2012"	"2012"	"Alcohol-induced causes"	"A"	35	2885905	1.2
	"Kansas"	"20"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	334	2885905	11.6
	"Kansas"	"20"	"2013"	"2013"	"Drug-induced causes"	"D"	356	2893957	12.3
	"Kansas"	"20"	"2013"	"2013"	"Alcohol-induced causes"	"A"	45	2893957	1.6
	"Kansas"	"20"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	352	2893957	12.2
	"Kansas"	"20"	"2014"	"2014"	"Drug-induced causes"	"D"	349	2904021	12.0
	"Kansas"	"20"	"2014"	"2014"	"Alcohol-induced causes"	"A"	36	2904021	1.2
	"Kansas"	"20"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	346	2904021	11.9
	"Kansas"	"20"	"2015"	"2015"	"Drug-induced causes"	"D"	349	2911641	12.0
	"Kansas"	"20"	"2015"	"2015"	"Alcohol-induced causes"	"A"	35	2911641	1.2
	"Kansas"	"20"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	344	2911641	11.8
	"Kansas"	"20"	"2016"	"2016"	"Drug-induced causes"	"D"	333	2907289	11.5
	"Kansas"	"20"	"2016"	"2016"	"Alcohol-induced causes"	"A"	34	2907289	1.2
	"Kansas"	"20"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	328	2907289	11.3
	"Kansas"	"20"	"2017"	"2017"	"Drug-induced causes"	"D"	360	2913123	12.4
	"Kansas"	"20"	"2017"	"2017"	"Alcohol-induced causes"	"A"	30	2913123	1.0
	"Kansas"	"20"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	354	2913123	12.2
	"Kansas"	"20"	"2018"	"2018"	"Drug-induced causes"	"D"	371	2911505	12.7
	"Kansas"	"20"	"2018"	"2018"	"Alcohol-induced causes"	"A"	45	2911505	1.5
	"Kansas"	"20"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	364	2911505	12.5
	"Kansas"	"20"	"2019"	"2019"	"Drug-induced causes"	"D"	430	2913314	14.8
	"Kansas"	"20"	"2019"	"2019"	"Alcohol-induced causes"	"A"	47	2913314	1.6
	"Kansas"	"20"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	422	2913314	14.5
	"Kentucky"	"21"	"1999"	"1999"	"Drug-induced causes"	"D"	215	4018053	5.4
	"Kentucky"	"21"	"1999"	"1999"	"Alcohol-induced causes"	"A"	17	4018053	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O"	213	4018053	5.3
	"Kentucky"	"21"	"2000"	"2000"	"Drug-induced causes"	"D"	257	4041769	6.4
	"Kentucky"	"21"	"2000"	"2000"	"Alcohol-induced causes"	"A"	35	4041769	0.9
	"Kentucky"	"21"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O"	254	4041769	6.3
	"Kentucky"	"21"	"2001"	"2001"	"Drug-induced causes"	"D"	370	4068132	9.1
	"Kentucky"	"21"	"2001"	"2001"	"Alcohol-induced causes"	"A"	55	4068132	1.4
	"Kentucky"	"21"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O"	367	4068132	9.0
	"Kentucky"	"21"	"2002"	"2002"	"Drug-induced causes"	"D"	451	4089875	11.0
	"Kentucky"	"21"	"2002"	"2002"	"Alcohol-induced causes"	"A"	37	4089875	0.9
	"Kentucky"	"21"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O"	451	4089875	11.0
	"Kentucky"	"21"	"2003"	"2003"	"Drug-induced causes"	"D"	588	4117170	14.3
	"Kentucky"	"21"	"2003"	"2003"	"Alcohol-induced causes"	"A"	51	4117170	1.2
	"Kentucky"	"21"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O"	586	4117170	14.2
	"Kentucky"	"21"	"2004"	"2004"	"Drug-induced causes"	"D"	559	4146101	13.5
	"Kentucky"	"21"	"2004"	"2004"	"Alcohol-induced causes"	"A"	47	4146101	1.1
	"Kentucky"	"21"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O"	555	4146101	13.4
	"Kentucky"	"21"	"2005"	"2005"	"Drug-induced causes"	"D"	662	4182742	15.8
	"Kentucky"	"21"	"2005"	"2005"	"Alcohol-induced causes"	"A"	55	4182742	1.3
	"Kentucky"	"21"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O"	662	4182742	15.8
	"Kentucky"	"21"	"2006"	"2006"	"Drug-induced causes"	"D"	766	4219239	18.2
	"Kentucky"	"21"	"2006"	"2006"	"Alcohol-induced causes"	"A"	81	4219239	1.9
	"Kentucky"	"21"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O"	762	4219239	18.1
	"Kentucky"	"21"	"2007"	"2007"	"Drug-induced causes"	"D"	722	4256672	17.0
	"Kentucky"	"21"	"2007"	"2007"	"Alcohol-induced causes"	"A"	71	4256672	1.7
	"Kentucky"	"21"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O"	720	4256672	16.9
	"Kentucky"	"21"	"2008"	"2008"	"Drug-induced causes"	"D"	779	4289878	18.2
	"Kentucky"	"21"	"2008"	"2008"	"Alcohol-induced causes"	"A"	61	4289878	1.4
	"Kentucky"	"21"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O"	776	4289878	18.1
	"Kentucky"	"21"	"2009"	"2009"	"Drug-induced causes"	"D"	786	4317074	18.2
	"Kentucky"	"21"	"2009"	"2009"	"Alcohol-induced causes"	"A"	87	4317074	2.0
	"Kentucky"	"21"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O"	785	4317074	18.2
	"Kentucky"	"21"	"2010"	"2010"	"Drug-induced causes"	"D"	1036	4339367	23.9
	"Kentucky"	"21"	"2010"	"2010"	"Alcohol-induced causes"	"A"	104	4339367	2.4
	"Kentucky"	"21"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O"	1030	4339367	23.7
	"Kentucky"	"21"	"2011"	"2011"	"Drug-induced causes"	"D"	1099	4369356	25.2
	"Kentucky"	"21"	"2011"	"2011"	"Alcohol-induced causes"	"A"	124	4369356	2.8
	"Kentucky"	"21"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O"	1088	4369356	24.9
	"Kentucky"	"21"	"2012"	"2012"	"Drug-induced causes"	"D"	1126	4380415	25.7
	"Kentucky"	"21"	"2012"	"2012"	"Alcohol-induced causes"	"A"	146	4380415	3.3
	"Kentucky"	"21"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O"	1109	4380415	25.3
	"Kentucky"	"21"	"2013"	"2013"	"Drug-induced causes"	"D"	1049	4395295	23.9
	"Kentucky"	"21"	"2013"	"2013"	"Alcohol-induced causes"	"A"	127	4395295	2.9
	"Kentucky"	"21"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O"	1042	4395295	23.7
	"Kentucky"	"21"	"2014"	"2014"	"Drug-induced causes"	"D"	1128	4413457	25.6
	"Kentucky"	"21"	"2014"	"2014"	"Alcohol-induced causes"	"A"	122	4413457	2.8
	"Kentucky"	"21"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O"	1118	4413457	25.3
	"Kentucky"	"21"	"2015"	"2015"	"Drug-induced causes"	"D"	1332	4425092	30.1
	"Kentucky"	"21"	"2015"	"2015"	"Alcohol-induced causes"	"A"	147	4425092	3.3
	"Kentucky"	"21"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O"	1320	4425092	29.8
	"Kentucky"	"21"	"2016"	"2016"	"Drug-induced causes"	"D"	1525	4436974	34.4
	"Kentucky"	"21"	"2016"	"2016"	"Alcohol-induced causes"	"A"	173	4436974	3.9
	"Kentucky"	"21"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O"	1496	4436974	33.7
	"Kentucky"	"21"	"2017"	"2017"	"Drug-induced causes"	"D"	1662	4454189	37.3
	"Kentucky"	"21"	"2017"	"2017"	"Alcohol-induced causes"	"A"	184	4454189	4.1
	"Kentucky"	"21"	"2017"	"2017"	"All other non-drug and non-alcohol causes"	"O"	1640	4454189	36.8
	"Kentucky"	"21"	"2018"	"2018"	"Drug-induced causes"	"D"	1407	4468402	31.5
	"Kentucky"	"21"	"2018"	"2018"	"Alcohol-induced causes"	"A"	137	4468402	3.1
	"Kentucky"	"21"	"2018"	"2018"	"All other non-drug and non-alcohol causes"	"O"	1389	4468402	31.1
	"Kentucky"	"21"	"2019"	"2019"	"Drug-induced causes"	"D"	1487	4467673	33.3
	"Kentucky"	"21"	"2019"	"2019"	"Alcohol-induced causes"	"A"	153	4467673	3.4
	"Kentucky"	"21"	"2019"	"2019"	"All other non-drug and non-alcohol causes"	"O"	1466	4467673	32.8
	"Louisiana"	"22"	"1999"	"1999"	"Drug-induced causes"	"D"	246	4460811	5.5
	"Louisiana"	"22"	"1999"	"1999"	"Alcohol-induced causes"	"A"	13	4460811	Unreliable
