"","Year","State","MCD...Drug.Alcohol.Induced.Cause.Code","Cause","Gender","Deaths","Population","Crude.Rate"
"1049",2003,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",35,1391523,"2.5"
"1050",2003,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",55,1333293,"4.1"
"1051",2003,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1001,17709509,"5.7"
"1052",2003,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",2064,17543650,"11.8"
"1053",2003,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",305,17709509,"1.7"
"1054",2003,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",289,17543650,"1.6"
"1055",2003,"California","D3","Drug poisonings (overdose) Homicide (X85)","Male",10,17543650,"Unreliable"
"1056",2003,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",91,17709509,"0.5"
"1057",2003,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",101,17543650,"0.6"
"1058",2003,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",123,2253214,"5.5"
"1059",2003,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",249,2275518,"10.9"
"1060",2003,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",64,2253214,"2.8"
"1061",2003,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",57,2275518,"2.5"
"1062",2003,"Colorado","D3",NA,NA,0,NA,NA
"1063",2003,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",34,2253214,"1.5"
"1064",2003,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",43,2275518,"1.9"
"1065",2003,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",66,1793468,"3.7"
"1066",2003,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",187,1690868,"11.1"
"1067",2003,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",33,1793468,"1.8"
"1068",2003,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",25,1690868,"1.5"
"1069",2003,"Connecticut","D3",NA,NA,0,NA,NA
"1070",2003,"Connecticut","D4",NA,NA,0,NA,NA
"1071",2003,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",18,420802,"Unreliable"
"1072",2003,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",62,397201,"15.6"
"1073",2003,"Delaware","D2",NA,NA,0,NA,NA
"1074",2003,"Delaware","D3",NA,NA,0,NA,NA
"1075",2003,"Delaware","D4",NA,NA,0,NA,NA
"1076",2003,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",31,300607,"10.3"
"1077",2003,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",63,267895,"23.5"
"1078",2003,"District of Columbia","D2",NA,NA,0,NA,NA
"1079",2003,"District of Columbia","D3",NA,NA,0,NA,NA
"1080",2003,"District of Columbia","D4",NA,NA,0,NA,NA
"1081",2003,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",587,8697573,"6.7"
"1082",2003,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1248,8306512,"15.0"
"1083",2003,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",189,8697573,"2.2"
"1084",2003,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",157,8306512,"1.9"
"1085",2003,"Florida","D3",NA,NA,0,NA,NA
"1086",2003,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",27,8697573,"0.3"
"1087",2003,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",27,8306512,"0.3"
"1088",2003,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",220,4394952,"5.0"
"1089",2003,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",341,4227841,"8.1"
"1090",2003,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",33,4394952,"0.8"
"1091",2003,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",32,4227841,"0.8"
"1092",2003,"Georgia","D3",NA,NA,0,NA,NA
"1093",2003,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",15,4394952,"Unreliable"
"1094",2003,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",24,4227841,"0.6"
"1095",2003,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",10,623753,"Unreliable"
"1096",2003,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",60,627401,"9.6"
"1097",2003,"Hawaii","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",10,627401,"Unreliable"
"1098",2003,"Hawaii","D3",NA,NA,0,NA,NA
"1099",2003,"Hawaii","D4",NA,NA,0,NA,NA
"1100",2003,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",31,679877,"4.6"
"1101",2003,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",32,683503,"4.7"
"1102",2003,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",14,683503,"Unreliable"
"1103",2003,"Idaho","D3",NA,NA,0,NA,NA
"1104",2003,"Idaho","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,679877,"Unreliable"
"1105",2003,"Idaho","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,683503,"Unreliable"
"1106",2003,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",253,6402859,"4.0"
"1107",2003,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",606,6153147,"9.8"
"1108",2003,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",51,6402859,"0.8"
"1109",2003,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",71,6153147,"1.2"
"1110",2003,"Illinois","D3",NA,NA,0,NA,NA
"1111",2003,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,6402859,"Unreliable"
"1112",2003,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",12,6153147,"Unreliable"
"1113",2003,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",94,3152366,"3.0"
"1114",2003,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",183,3044272,"6.0"
"1115",2003,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",48,3152366,"1.5"
"1116",2003,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",32,3044272,"1.1"
"1117",2003,"Indiana","D3",NA,NA,0,NA,NA
"1118",2003,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",47,3152366,"1.5"
"1119",2003,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",75,3044272,"2.5"
"1120",2003,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",31,1493907,"2.1"
"1121",2003,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",48,1448092,"3.3"
"1122",2003,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",19,1448092,"Unreliable"
"1123",2003,"Iowa","D3",NA,NA,0,NA,NA
"1124",2003,"Iowa","D4",NA,NA,0,NA,NA
"1125",2003,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",43,1377415,"3.1"
"1126",2003,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",85,1345589,"6.3"
"1127",2003,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",37,1377415,"2.7"
"1128",2003,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",20,1345589,"1.5"
"1129",2003,"Kansas","D3",NA,NA,0,NA,NA
"1130",2003,"Kansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",14,1345589,"Unreliable"
"1131",2003,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",202,2102308,"9.6"
"1132",2003,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",311,2014862,"15.4"
"1133",2003,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",32,2102308,"1.5"
"1134",2003,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",18,2014862,"Unreliable"
"1135",2003,"Kentucky","D3",NA,NA,0,NA,NA
"1136",2003,"Kentucky","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,2102308,"Unreliable"
"1137",2003,"Kentucky","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",23,2014862,"1.1"
"1138",2003,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",129,2327153,"5.5"
"1139",2003,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",310,2193889,"14.1"
"1140",2003,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",30,2327153,"1.3"
"1141",2003,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",25,2193889,"1.1"
"1142",2003,"Louisiana","D3",NA,NA,0,NA,NA
"1143",2003,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",40,2327153,"1.7"
"1144",2003,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",56,2193889,"2.6"
"1145",2003,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",42,668680,"6.3"
"1146",2003,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",79,637833,"12.4"
"1147",2003,"Maine","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",11,668680,"Unreliable"
"1148",2003,"Maine","D3",NA,NA,0,NA,NA
"1149",2003,"Maine","D4",NA,NA,0,NA,NA
"1150",2003,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",28,2843847,"1.0"
"1151",2003,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",46,2652422,"1.7"
"1152",2003,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",28,2843847,"1.0"
"1153",2003,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",24,2652422,"0.9"
"1154",2003,"Maryland","D3",NA,NA,0,NA,NA
"1155",2003,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",191,2843847,"6.7"
"1156",2003,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",494,2652422,"18.6"
"1157",2003,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",30,3320817,"0.9"
"1158",2003,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",63,3101748,"2.0"
"1159",2003,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",41,3320817,"1.2"
"1160",2003,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",30,3101748,"1.0"
"1161",2003,"Massachusetts","D3",NA,NA,0,NA,NA
"1162",2003,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",181,3320817,"5.5"
"1163",2003,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",503,3101748,"16.2"
"1164",2003,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",175,5110521,"3.4"
"1165",2003,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",326,4930631,"6.6"
"1166",2003,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",78,5110521,"1.5"
"1167",2003,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",62,4930631,"1.3"
"1168",2003,"Michigan","D3",NA,NA,0,NA,NA
"1169",2003,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",116,5110521,"2.3"
"1170",2003,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",138,4930631,"2.8"
"1171",2003,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",63,2546999,"2.5"
"1172",2003,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",133,2506573,"5.3"
"1173",2003,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",38,2546999,"1.5"
"1174",2003,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",27,2506573,"1.1"
"1175",2003,"Minnesota","D3",NA,NA,0,NA,NA
"1176",2003,"Minnesota","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,2546999,"Unreliable"
"1177",2003,"Minnesota","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,2506573,"Unreliable"
"1178",2003,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",66,1479611,"4.5"
"1179",2003,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",119,1388701,"8.6"
"1180",2003,"Mississippi","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",16,1479611,"Unreliable"
"1181",2003,"Mississippi","D3",NA,NA,0,NA,NA
"1182",2003,"Mississippi","D4",NA,NA,0,NA,NA
"1183",2003,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",144,2926556,"4.9"
"1184",2003,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",282,2782847,"10.1"
"1185",2003,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",50,2926556,"1.7"
"1186",2003,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",44,2782847,"1.6"
"1187",2003,"Missouri","D3",NA,NA,0,NA,NA
"1188",2003,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",27,2926556,"0.9"
"1189",2003,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",25,2782847,"0.9"
"1190",2003,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",24,460116,"5.2"
"1191",2003,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",27,459514,"5.9"
"1192",2003,"Montana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",13,460116,"Unreliable"
"1193",2003,"Montana","D3",NA,NA,0,NA,NA
"1194",2003,"Montana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,460116,"Unreliable"
"1195",2003,"Montana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",20,459514,"4.4"
"1196",2003,"Nebraska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",14,879362,"Unreliable"
"1197",2003,"Nebraska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",19,859281,"Unreliable"
"1198",2003,"Nebraska","D2",NA,NA,0,NA,NA
"1199",2003,"Nebraska","D3",NA,NA,0,NA,NA
"1200",2003,"Nebraska","D4",NA,NA,0,NA,NA
"1201",2003,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",130,1108135,"11.7"
"1202",2003,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",235,1140715,"20.6"
"1203",2003,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",31,1108135,"2.8"
"1204",2003,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",35,1140715,"3.1"
"1205",2003,"Nevada","D3",NA,NA,0,NA,NA
"1206",2003,"Nevada","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",11,1140715,"Unreliable"
"1207",2003,"New Hampshire","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",31,648513,"4.8"
"1208",2003,"New Hampshire","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",68,631327,"10.8"
"1209",2003,"New Hampshire","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",13,648513,"Unreliable"
"1210",2003,"New Hampshire","D3",NA,NA,0,NA,NA
"1211",2003,"New Hampshire","D4",NA,NA,0,NA,NA
"1212",2003,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",154,4421964,"3.5"
"1213",2003,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",496,4179438,"11.9"
"1214",2003,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",45,4421964,"1.0"
"1215",2003,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",41,4179438,"1.0"
"1216",2003,"New Jersey","D3",NA,NA,0,NA,NA
"1217",2003,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,4421964,"0.5"
"1218",2003,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",20,4179438,"0.5"
"1219",2003,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",108,952303,"11.3"
"1220",2003,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",242,925271,"26.2"
"1221",2003,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",21,952303,"2.2"
"1222",2003,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",18,925271,"Unreliable"
"1223",2003,"New Mexico","D3",NA,NA,0,NA,NA
"1224",2003,"New Mexico","D4",NA,NA,0,NA,NA
"1225",2003,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",241,9917810,"2.4"
"1226",2003,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",687,9258129,"7.4"
"1227",2003,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",62,9917810,"0.6"
"1228",2003,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",53,9258129,"0.6"
"1229",2003,"New York","D3",NA,NA,0,NA,NA
"1230",2003,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",19,9917810,"Unreliable"
"1231",2003,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",26,9258129,"0.3"
"1232",2003,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",246,4313901,"5.7"
"1233",2003,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",424,4108600,"10.3"
"1234",2003,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",71,4313901,"1.6"
"1235",2003,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",45,4108600,"1.1"
"1236",2003,"North Carolina","D3",NA,NA,0,NA,NA
"1237",2003,"North Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",14,4313901,"Unreliable"
"1238",2003,"North Carolina","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,4108600,"Unreliable"
"1239",2003,"North Dakota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",13,319921,"Unreliable"
"1240",2003,"North Dakota","D2",NA,NA,0,NA,NA
"1241",2003,"North Dakota","D3",NA,NA,0,NA,NA
"1242",2003,"North Dakota","D4",NA,NA,0,NA,NA
"1243",2003,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",253,5868535,"4.3"
"1244",2003,"Ohio","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",483,5566253,"8.7"
"1245",2003,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",59,5868535,"1.0"
"1246",2003,"Ohio","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",58,5566253,"1.0"
"1247",2003,"Ohio","D3",NA,NA,0,NA,NA
"1248",2003,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",15,5868535,"Unreliable"
"1249",2003,"Ohio","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",21,5566253,"0.4"
"1250",2003,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",129,1777723,"7.3"
"1251",2003,"Oklahoma","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",215,1727169,"12.4"
"1252",2003,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",27,1777723,"1.5"
"1253",2003,"Oklahoma","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",40,1727169,"2.3"
"1254",2003,"Oklahoma","D3",NA,NA,0,NA,NA
"1255",2003,"Oklahoma","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,1777723,"Unreliable"
"1256",2003,"Oklahoma","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",19,1727169,"Unreliable"
"1257",2003,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",97,1788805,"5.4"
"1258",2003,"Oregon","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",191,1758571,"10.9"
"1259",2003,"Oregon","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",42,1788805,"2.3"
