"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	15	1456666	Unreliable
	"Kansas"	"20"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	13	1447355	Unreliable
	"Kansas"	"20"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Female"	"F"	1476	1456666	101.3
	"Kansas"	"20"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Male"	"M"	2282	1447355	157.7
	"Kansas"	"20"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	117	1458008	8.0
	"Kansas"	"20"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	185	1453633	12.7
	"Kansas"	"20"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	1458008	2.3
	"Kansas"	"20"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	27	1453633	1.9
	"Kansas"	"20"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	10	1453633	Unreliable
	"Kansas"	"20"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Female"	"F"	1611	1458008	110.5
	"Kansas"	"20"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	2419	1453633	166.4
	"Kansas"	"20"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	103	1459530	7.1
	"Kansas"	"20"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	182	1447759	12.6
	"Kansas"	"20"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	44	1459530	3.0
	"Kansas"	"20"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	1447759	1.9
	"Kansas"	"20"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	1669	1459530	114.4
	"Kansas"	"20"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	2478	1447759	171.2
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	128	1461167	8.8
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	171	1451956	11.8
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	1461167	2.3
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	24	1451956	1.7
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	10	1461167	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	12	1451956	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Female"	"F"	1841	1461167	126.0
	"Kansas"	"20"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Male"	"M"	2902	1451956	199.9
	"Kansas"	"20"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	115	1461099	7.9
	"Kansas"	"20"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	200	1450406	13.8
	"Kansas"	"20"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	31	1461099	2.1
	"Kansas"	"20"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	35	1450406	2.4
	"Kansas"	"20"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	16	1461099	Unreliable
	"Kansas"	"20"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Female"	"F"	1877	1461099	128.5
	"Kansas"	"20"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Male"	"M"	2817	1450406	194.2
	"Kansas"	"20"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	137	1461617	9.4
	"Kansas"	"20"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	261	1451697	18.0
	"Kansas"	"20"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	27	1461617	1.8
	"Kansas"	"20"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	1451697	1.9
	"Kansas"	"20"	"2019"	"2019"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	11	1461617	Unreliable
	"Kansas"	"20"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Female"	"F"	1975	1461617	135.1
	"Kansas"	"20"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Male"	"M"	2930	1451697	201.8
	"Kentucky"	"21"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	61	2056401	3.0
	"Kentucky"	"21"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	118	1961652	6.0
	"Kentucky"	"21"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	17	2056401	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	12	1961652	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	11	1961652	Unreliable
	"Kentucky"	"21"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Female"	"F"	82	2056401	4.0
	"Kentucky"	"21"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Male"	"M"	146	1961652	7.4
	"Kentucky"	"21"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	69	2066401	3.3
	"Kentucky"	"21"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	144	1975368	7.3
	"Kentucky"	"21"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	23	2066401	1.1
	"Kentucky"	"21"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	16	1975368	Unreliable
	"Kentucky"	"21"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Female"	"F"	136	2066401	6.6
	"Kentucky"	"21"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Male"	"M"	207	1975368	10.5
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	101	2076871	4.9
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	191	1991261	9.6
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	32	2076871	1.5
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	18	1991261	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	11	2076871	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	13	1991261	Unreliable
	"Kentucky"	"21"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Female"	"F"	123	2076871	5.9
	"Kentucky"	"21"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Male"	"M"	217	1991261	10.9
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	131	2087223	6.3
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	254	2002652	12.7
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	29	2087223	1.4
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	32	2002652	1.6
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	10	2087223	Unreliable
	"Kentucky"	"21"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	10	2002652	Unreliable
	"Kentucky"	"21"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Female"	"F"	140	2087223	6.7
	"Kentucky"	"21"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Male"	"M"	232	2002652	11.6
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	202	2102308	9.6
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	311	2014862	15.4
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	32	2102308	1.5
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	18	2014862	Unreliable
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	12	2102308	Unreliable
	"Kentucky"	"21"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	23	2014862	1.1
	"Kentucky"	"21"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Female"	"F"	146	2102308	6.9
	"Kentucky"	"21"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Male"	"M"	218	2014862	10.8
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	182	2112051	8.6
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	315	2034050	15.5
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	28	2112051	1.3
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	21	2034050	1.0
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	14	2112051	Unreliable
	"Kentucky"	"21"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	21	2034050	1.0
	"Kentucky"	"21"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Female"	"F"	184	2112051	8.7
	"Kentucky"	"21"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Male"	"M"	240	2034050	11.8
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	191	2129658	9.0
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	396	2053084	19.3
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	28	2129658	1.3
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	25	2053084	1.2
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	17	2129658	Unreliable
	"Kentucky"	"21"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	28	2053084	1.4
	"Kentucky"	"21"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Female"	"F"	164	2129658	7.7
	"Kentucky"	"21"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Male"	"M"	279	2053084	13.6
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	238	2149096	11.1
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	408	2070143	19.7
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	42	2149096	2.0
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	25	2070143	1.2
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	18	2149096	Unreliable
	"Kentucky"	"21"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	39	2070143	1.9
	"Kentucky"	"21"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Female"	"F"	166	2149096	7.7
	"Kentucky"	"21"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Male"	"M"	280	2070143	13.5
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	205	2164210	9.5
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	394	2092462	18.8
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	2164210	1.5
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	38	2092462	1.8
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	27	2164210	1.2
	"Kentucky"	"21"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	36	2092462	1.7
	"Kentucky"	"21"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Female"	"F"	178	2164210	8.2
	"Kentucky"	"21"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Male"	"M"	341	2092462	16.3
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	244	2183532	11.2
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	422	2106346	20.0
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	41	2183532	1.9
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	26	2106346	1.2
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	36	2183532	1.6
	"Kentucky"	"21"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	35	2106346	1.7
	"Kentucky"	"21"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Female"	"F"	222	2183532	10.2
	"Kentucky"	"21"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Male"	"M"	326	2106346	15.5
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	242	2193136	11.0
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	446	2123938	21.0
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	2193136	1.6
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	2123938	1.4
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	36	2193136	1.6
	"Kentucky"	"21"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	45	2123938	2.1
	"Kentucky"	"21"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Female"	"F"	209	2193136	9.5
	"Kentucky"	"21"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Male"	"M"	366	2123938	17.2
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	343	2204415	15.6
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	614	2134952	28.8
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	2204415	1.5
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	2134952	1.3
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	36	2204415	1.6
	"Kentucky"	"21"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	35	2134952	1.6
	"Kentucky"	"21"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Female"	"F"	1543	2204415	70.0
	"Kentucky"	"21"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Male"	"M"	2334	2134952	109.3
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	382	2219482	17.2
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	632	2149874	29.4
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	25	2219482	1.1
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	43	2149874	2.0
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	24	2219482	1.1
	"Kentucky"	"21"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	38	2149874	1.8
	"Kentucky"	"21"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Female"	"F"	2866	2219482	129.1
	"Kentucky"	"21"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Male"	"M"	4366	2149874	203.1
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	400	2222704	18.0
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	626	2157711	29.0
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	39	2222704	1.8
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	34	2157711	1.6
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	26	2222704	1.2
	"Kentucky"	"21"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	41	2157711	1.9
	"Kentucky"	"21"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Female"	"F"	2999	2222704	134.9
	"Kentucky"	"21"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Male"	"M"	4590	2157711	212.7
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	349	2231899	15.6
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	595	2163396	27.5
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	32	2231899	1.4
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	41	2163396	1.9
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	36	2231899	1.6
	"Kentucky"	"21"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	39	2163396	1.8
	"Kentucky"	"21"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Female"	"F"	2944	2231899	131.9
	"Kentucky"	"21"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Male"	"M"	4570	2163396	211.2
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	394	2240299	17.6
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	649	2173158	29.9
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	30	2240299	1.3
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	2173158	1.3
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	21	2240299	0.9
	"Kentucky"	"21"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	29	2173158	1.3
	"Kentucky"	"21"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Female"	"F"	3205	2240299	143.1
	"Kentucky"	"21"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Male"	"M"	4768	2173158	219.4
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	459	2245998	20.4
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	763	2179094	35.0
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	2245998	1.6
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	21	2179094	1.0
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	36	2245998	1.6
	"Kentucky"	"21"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	44	2179094	2.0
	"Kentucky"	"21"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Female"	"F"	3536	2245998	157.4
	"Kentucky"	"21"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	5242	2179094	240.6
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	507	2250421	22.5
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	859	2186553	39.3
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	2250421	1.5
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	2186553	1.4
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	30	2250421	1.3
	"Kentucky"	"21"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	29	2186553	1.3
	"Kentucky"	"21"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	3531	2250421	156.9
	"Kentucky"	"21"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	5276	2186553	241.3
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	570	2259871	25.2
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	941	2194318	42.9
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	2259871	1.5
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	33	2194318	1.5
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	20	2259871	0.9
	"Kentucky"	"21"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	32	2194318	1.5
	"Kentucky"	"21"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Female"	"F"	3639	2259871	161.0
	"Kentucky"	"21"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Male"	"M"	5384	2194318	245.4
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	483	2266891	21.3
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	843	2201511	38.3
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	24	2266891	1.1
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	18	2201511	Unreliable
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	10	2266891	Unreliable
	"Kentucky"	"21"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	18	2201511	Unreliable
	"Kentucky"	"21"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Female"	"F"	3866	2266891	170.5
	"Kentucky"	"21"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Male"	"M"	5565	2201511	252.8
	"Kentucky"	"21"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	483	2266644	21.3
